http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905160.lowres,"Lettre de Pierre Louys à Claude Debussy, Barcelone, 25 octobre [1900] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090518w.lowres,"Lettre de Pierre Louÿs à Claude Debussy, [Paris, vers le 21 janvier 1901 et vers le 1er février 1901] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53032635k.lowres,"Lettre de Camille Saint-Saëns à Adolphe Boschot, Alger, 19 janvier 1920 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090497c.lowres,"Lettre de Pierre Louys à Claude Debussy, Séville, [8 mars 1895] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090477j.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi 6 février 1900 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905143.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris, 1er février 1900] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311627.lowres,"Lettre d'Edouard Colonne à Emma Debussy, Paris, 31 décembre 1908 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53033846j.lowres,"[Lettre d'Emma Debussy à André Caplet, St-Jean-de-Luz (septembre ou octobre 1918)] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311377.lowres,"[Lettre de Claude Debussy à Emma Debussy, Wien [Vienne], 2 décembre 1910] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090425k.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi 9 mars 1897 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530340422.lowres,"[Lettre d'Emma Debussy à André Caplet, Saint-Jean-de-Luz, 20 juin (1918)] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530865962.lowres,"Lettre de Camille Saint-Saëns à Philippe Bellenot, San Francisco, 22 juin 1915 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031156m.lowres,"[Lettres d'Erik Satie à Emma Debussy, Arcueil, 31 janvier 1915, ?, 8 mars 1917] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530338938.lowres,"[Lettre d'Emma Debussy à André Caplet, non datée (20 septembre 1920)] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53033980w.lowres,"[Lettre d'Emma Debussy à André Caplet, non datée (ca janvier 1921)] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530866520.lowres,"Lettres de Camille Saint-Saëns à Philippe Bellenot, Marseille, 3, 4 décembre 1920 (manuscrit autographe)",0
