http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904244.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi soir , 9 février 1897 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090428x.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], dimanche [9 mai 1897] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090429c.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], lundi [5 juillet 1897] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090430r.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], vendredi soir [9 juillet 1897] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090437w.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], vendredi [24 décembre 1897] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090438b.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], lundi 27 décembre 1897 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904405.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], jeudi 17 octobre 1895 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904422.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris, 22 décembre 1895] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904479.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], 42, rue de Londres, mercredi [2 mars 1892] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090452g.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi, [juin 1896] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090454c.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris, avril 1895] (manuscrit autographe)"
